id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
3e58bf1c-e831-4308-b93f-cbf7216456dc,"""2026-07-09T11:39:07.090Z""",2026-07-09T11:39:07.090000,success,200,GET,,/rest/v1/tasks,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
28735e1e-f5ba-4b5e-87e1-d06b43c87f23,"""2026-07-09T11:39:06.927Z""",2026-07-09T11:39:06.927000,success,200,GET,,/rest/v1/mental_state,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
c63e05ac-40a0-4c82-833e-2214a04ff3df,"""2026-07-09T11:39:06.758Z""",2026-07-09T11:39:06.758000,warning,400,POST,,/rest/v1/habit_entries,"POST | 400 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?columns=%22_id%22%2C%22habitId%22%2C%22date%22%2C%22createdAt%22%2C%22completed%22%2C%22created_at%22 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
7746ee5d-cc9f-489d-b013-05551753e7ae,"""2026-07-09T11:39:06.726Z""",2026-07-09T11:39:06.726000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?columns=%22_id%22%2C%22habitId%22%2C%22date%22%2C%22createdAt%22%2C%22completed%22%2C%22created_at%22 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
a3ab429f-d56a-4277-bec8-d8cfbe2d0098,"""2026-07-09T11:39:06.561Z""",2026-07-09T11:39:06.561000,success,200,GET,,/rest/v1/habit_entries,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
26a27488-c4dc-4a2d-be7e-2263c1b54758,"""2026-07-09T11:39:06.532Z""",2026-07-09T11:39:06.532000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
bf6913b0-62c8-4b63-a5d7-0fa405861105,"""2026-07-09T11:39:06.103Z""",2026-07-09T11:39:06.103000,success,200,GET,,/rest/v1/habits,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
4fe8ab13-bee2-498b-9181-99a19c9c0727,"""2026-07-09T11:39:06.078Z""",2026-07-09T11:39:06.078000,success,200,OPTIONS,,/rest/v1/habits,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
2693a891-2a81-40d9-98f5-377fda8acfe1,"""2026-07-09T11:39:05.576Z""",2026-07-09T11:39:05.576000,success,200,OPTIONS,,/rest/v1/tasks,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
7d4ff8cd-c145-4da2-8b2d-1a70705660af,"""2026-07-09T11:39:05.153Z""",2026-07-09T11:39:05.153000,success,200,GET,,/rest/v1/mental_state,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
aea3f032-3c26-4d46-90c2-d1fad421ed83,"""2026-07-09T11:39:05.127Z""",2026-07-09T11:39:05.127000,success,200,OPTIONS,,/rest/v1/mental_state,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
5a326177-b308-4e01-9bb8-1600285ac244,"""2026-07-09T11:39:04.675Z""",2026-07-09T11:39:04.675000,warning,400,POST,,/rest/v1/habit_entries,"POST | 400 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?columns=%22_id%22%2C%22habitId%22%2C%22date%22%2C%22createdAt%22%2C%22completed%22%2C%22created_at%22 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
81c3ab2d-027c-4f53-a878-8ee20c4a027d,"""2026-07-09T11:39:04.642Z""",2026-07-09T11:39:04.642000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?columns=%22_id%22%2C%22habitId%22%2C%22date%22%2C%22createdAt%22%2C%22completed%22%2C%22created_at%22 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
53b75225-30b6-4c67-ba8d-0d8c81ee5ff0,"""2026-07-09T11:39:04.191Z""",2026-07-09T11:39:04.191000,success,200,GET,,/rest/v1/habit_entries,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
fc33a7ee-c9b8-41e9-9a8e-8c8d0d264ca8,"""2026-07-09T11:39:04.163Z""",2026-07-09T11:39:04.163000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
4077224f-dea3-4a7b-b45f-ae4a568ed0a5,"""2026-07-09T11:39:02.949Z""",2026-07-09T11:39:02.949000,success,200,GET,,/rest/v1/habits,"GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
ee25869b-2d0e-4d8e-ab2a-c5ccd735d76d,"""2026-07-09T11:39:02.594Z""",2026-07-09T11:39:02.594000,success,200,OPTIONS,,/rest/v1/habits,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
2d9482e9-3239-4230-91ad-3c2f5af322fc,"""2026-07-09T01:25:07.976Z""",2026-07-09T01:25:07.976000,warning,401,GET,,/rest/v1/mental_state,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
d96725ad-01fc-44f3-9264-a920f865b199,"""2026-07-09T01:25:07.973Z""",2026-07-09T01:25:07.973000,warning,401,GET,,/rest/v1/habit_entries,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
bbf1199e-bf31-46d2-98b9-2be025055dda,"""2026-07-09T01:25:07.970Z""",2026-07-09T01:25:07.970000,warning,401,GET,,/rest/v1/habits,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=* | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
f186920e-3b58-4eff-bdd3-e8d3e0fbc8a8,"""2026-07-09T01:25:07.948Z""",2026-07-09T01:25:07.948000,warning,401,GET,,/rest/v1/daily_notes,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/daily_notes?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
1b27c297-5eb8-49b0-9df6-da503c3a66db,"""2026-07-09T01:25:07.924Z""",2026-07-09T01:25:07.924000,warning,401,GET,,/rest/v1/relapse_history,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/relapse_history?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
ac1142c3-a6f6-4b05-bbb8-0b1fe3fe22fe,"""2026-07-09T01:25:07.902Z""",2026-07-09T01:25:07.902000,warning,401,GET,,/rest/v1/last_fall,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/last_fall?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
f7655510-b64a-47bb-aeaa-a9c2a3e1748d,"""2026-07-09T01:25:07.881Z""",2026-07-09T01:25:07.881000,warning,401,GET,,/rest/v1/mindset_tracker,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mindset_tracker?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
57e64f03-6bd3-41d6-af6e-d8a37890e266,"""2026-07-09T01:25:07.862Z""",2026-07-09T01:25:07.862000,warning,401,GET,,/rest/v1/monthly_tasks,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/monthly_tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
0dc8523d-c853-4fc2-974c-8501d7fa8862,"""2026-07-09T01:25:07.839Z""",2026-07-09T01:25:07.839000,warning,401,GET,,/rest/v1/tasks,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
a09b7ae3-7c7a-4fbc-9f40-9e41aa565952,"""2026-07-09T01:25:07.814Z""",2026-07-09T01:25:07.814000,warning,401,GET,,/rest/v1/mental_state,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
dd1ffcee-10a3-4c14-8ef8-63edaa7314ca,"""2026-07-09T01:25:07.727Z""",2026-07-09T01:25:07.727000,warning,401,GET,,/rest/v1/habit_entries,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
d5c5e747-983e-4cd3-bc91-5e58ee2b3795,"""2026-07-09T01:25:07.483Z""",2026-07-09T01:25:07.483000,warning,401,GET,,/rest/v1/habits,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
9e9b3f50-89f4-4518-80a9-cbe785732a10,"""2026-07-09T01:25:05.861Z""",2026-07-09T01:25:05.861000,warning,401,GET,,/rest/v1/mindset_tracker,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mindset_tracker?select=*&weekStartDate=eq.2026-07-05 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
4dd81d95-c5a0-4401-9568-86d6193d5f4e,"""2026-07-09T01:25:05.860Z""",2026-07-09T01:25:05.860000,warning,401,GET,,/rest/v1/mental_state,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=* | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
46fa1187-8eaa-48e2-a408-76de35a33b74,"""2026-07-09T01:25:05.856Z""",2026-07-09T01:25:05.856000,warning,401,GET,,/rest/v1/tasks,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=*&weekStartDate=eq.2026-07-05 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
12550541-9161-4bf2-ba64-64f732d9cc44,"""2026-07-09T01:25:05.838Z""",2026-07-09T01:25:05.838000,success,200,OPTIONS,,/rest/v1/mindset_tracker,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mindset_tracker?select=*&weekStartDate=eq.2026-07-05 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
d495e3ae-90cc-48d4-82a5-fbe3febfd49d,"""2026-07-09T01:25:05.838Z""",2026-07-09T01:25:05.838000,success,200,OPTIONS,,/rest/v1/mental_state,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=* | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
5f545dee-276f-4ffb-840c-2bd6c48c1471,"""2026-07-09T01:25:05.837Z""",2026-07-09T01:25:05.837000,success,200,OPTIONS,,/rest/v1/tasks,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=*&weekStartDate=eq.2026-07-05 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
5c400cf7-06cd-4b54-a52c-7ab5b3b0b535,"""2026-07-09T01:25:01.407Z""",2026-07-09T01:25:01.407000,warning,401,GET,,/rest/v1/mental_state,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
de697903-e3a3-4c8f-9557-f9dd95a62563,"""2026-07-09T01:25:01.406Z""",2026-07-09T01:25:01.406000,warning,401,GET,,/rest/v1/habits,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=* | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
e76168fe-59c0-42bc-b3ad-7a0742ba72a5,"""2026-07-09T01:25:01.403Z""",2026-07-09T01:25:01.403000,warning,401,GET,,/rest/v1/habit_entries,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
2e8bbff7-8232-4112-b299-7e19b3c9dcef,"""2026-07-09T01:25:01.390Z""",2026-07-09T01:25:01.390000,success,200,OPTIONS,,/rest/v1/mental_state,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
11788c8b-0b2e-44e9-ac68-e4850dd25326,"""2026-07-09T01:25:01.387Z""",2026-07-09T01:25:01.387000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=*&date=like.2026-07%25 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
6ea655ad-796a-4dd6-8075-c95c182d14dc,"""2026-07-09T01:25:01.386Z""",2026-07-09T01:25:01.386000,success,200,OPTIONS,,/rest/v1/habits,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=* | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
cc60eb92-bfb6-45f1-aa6a-73bdc1b26363,"""2026-07-09T01:25:01.366Z""",2026-07-09T01:25:01.366000,warning,401,GET,,/rest/v1/daily_notes,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/daily_notes?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
23474b39-1723-401c-8811-13fc41d9025d,"""2026-07-09T01:25:01.349Z""",2026-07-09T01:25:01.349000,success,200,OPTIONS,,/rest/v1/daily_notes,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/daily_notes?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
38b33501-f0fc-4562-9065-4de10315a62b,"""2026-07-09T01:25:01.295Z""",2026-07-09T01:25:01.295000,warning,401,GET,,/rest/v1/relapse_history,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/relapse_history?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
7cfcae9e-8b09-4deb-9624-3fa3816d28c2,"""2026-07-09T01:25:01.277Z""",2026-07-09T01:25:01.277000,success,200,OPTIONS,,/rest/v1/relapse_history,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/relapse_history?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
fc392e8f-96aa-4914-88b7-9b4b6fa42ba9,"""2026-07-09T01:25:01.242Z""",2026-07-09T01:25:01.242000,warning,401,GET,,/rest/v1/last_fall,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/last_fall?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
06a21380-afb2-4376-817b-ecde005706f3,"""2026-07-09T01:25:01.220Z""",2026-07-09T01:25:01.220000,success,200,OPTIONS,,/rest/v1/last_fall,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/last_fall?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
095a2c0a-0247-4ee1-9e4b-47a58a00ca9d,"""2026-07-09T01:25:01.199Z""",2026-07-09T01:25:01.199000,warning,401,GET,,/rest/v1/mindset_tracker,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mindset_tracker?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
852ffb05-f76b-4b66-97c8-ca16ffec3e7e,"""2026-07-09T01:25:01.182Z""",2026-07-09T01:25:01.182000,success,200,OPTIONS,,/rest/v1/mindset_tracker,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mindset_tracker?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
753ed6b7-7f18-4cb1-bf9b-ff1056aee4a2,"""2026-07-09T01:25:01.152Z""",2026-07-09T01:25:01.152000,warning,401,GET,,/rest/v1/monthly_tasks,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/monthly_tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
b6ee6a15-b1e0-4282-8655-52bdd5a53838,"""2026-07-09T01:25:01.138Z""",2026-07-09T01:25:01.138000,success,200,OPTIONS,,/rest/v1/monthly_tasks,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/monthly_tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
2329d694-39a6-46d8-a9d9-ac4b63ce5ba6,"""2026-07-09T01:25:01.113Z""",2026-07-09T01:25:01.113000,warning,401,GET,,/rest/v1/tasks,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
bdeadab5-235d-4e03-928e-0236475d102f,"""2026-07-09T01:25:01.093Z""",2026-07-09T01:25:01.093000,success,200,OPTIONS,,/rest/v1/tasks,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/tasks?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
c069d8fa-945e-41db-b30b-d1472231b5e5,"""2026-07-09T01:25:01.056Z""",2026-07-09T01:25:01.056000,warning,401,GET,,/rest/v1/mental_state,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
c1491923-8366-40df-9bc5-d9ad37b8b686,"""2026-07-09T01:25:01.041Z""",2026-07-09T01:25:01.041000,success,200,OPTIONS,,/rest/v1/mental_state,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/mental_state?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
b6a597c6-9c1f-48fa-9239-ae2b4be4e7c4,"""2026-07-09T01:25:00.967Z""",2026-07-09T01:25:00.967000,warning,401,GET,,/rest/v1/habit_entries,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
342e734e-8b2b-43bf-b407-eb0dc80cd9f9,"""2026-07-09T01:25:00.949Z""",2026-07-09T01:25:00.949000,success,200,OPTIONS,,/rest/v1/habit_entries,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habit_entries?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
25a53dad-1c63-4b12-968c-e7da93555745,"""2026-07-09T01:25:00.585Z""",2026-07-09T01:25:00.585000,warning,401,GET,,/rest/v1/habits,"GET | 401 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
a5f625a5-2c95-4f51-a888-76c6fb89bc92,"""2026-07-09T01:25:00.326Z""",2026-07-09T01:25:00.326000,success,200,OPTIONS,,/rest/v1/habits,"OPTIONS | 200 | https://bniipiamcnvacbwhoosx.supabase.co/rest/v1/habits?select=_id&limit=1 | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
4b6cdc28-5a55-48fe-978b-764cc5f89df5,"""2026-07-09T00:30:23.629Z""",2026-07-09T00:30:23.629000,success,200,GET,,/storage/v1/version,GET | 200 | https://bniipiamcnvacbwhoosx.supabase.co/storage/v1/version | SupabaseCLI/2.109.1,{},[],edge,0,null,[],null
